,-53.6322141,-53.1322141,-52.6322141,-52.1322141,-51.6322141,-51.1322141,-50.6322141,-50.1322141,-49.6322141,-49.1322141,-48.6322141,-48.1322141,-47.6322141,-47.1322141
62.0,8.777986166875801e-10,1.6832493220605053e-09,8.362968477461014e-09,1.1863876610966208e-09,6.233580957607765e-10,8.859700447932916e-10,3.858623469501258e-10,2.591981628309346e-10,4.3736088075398874e-10,1.8137982793166816e-10,8.680463089651172e-11,9.7390173834141e-11,1.457331457508745e-10,1.9313786468242592e-11
187.0,8.549884495055855e-10,3.501213919329229e-09,4.8704493668143585e-09,4.933602326807002e-09,1.5677952457115825e-09,2.124871987327194e-09,5.891122658301942e-10,1.7807720736440929e-09,1.2091545307358618e-09,4.586014211807736e-10,3.9775110302227444e-10,6.727422217829703e-11,1.1445239226485023e-10,1.160335635305191e-10
312.0,,5.280394301763269e-09,2.2830354579937393e-08,2.0470314673525906e-08,2.060790340695912e-09,2.1364669446419463e-09,2.995147754296073e-10,7.438957108975495e-10,9.32915666757754e-10,9.56780920637444e-11,1.2631412166659436e-09,1.3707122674177312e-10,3.898574077445847e-10,1.2563709061936473e-09
437.0,,7.34063873086976e-09,4.331636723714146e-09,1.4313373087163403e-09,3.3086358448118303e-09,8.228155518436793e-10,2.5191030695659025e-10,4.4488101355206376e-10,1.3500926411941661e-09,7.120900736447451e-11,1.196076876619389e-10,6.303895401694482e-11,1.4139065109356463e-10,4.5254979791648323e-11
562.0,,,9.44050652176024e-10,1.619855878251786e-09,3.4014339843396846e-09,3.6691686320763207e-10,3.4331121732904785e-10,2.7491539929448783e-10,2.584908948752549e-10,7.76072163576034e-11,3.2137478311580386e-11,7.582789236121549e-11,8.476756834352976e-11,4.4739834849392234e-11
687.0,,,,1.5383740151540995e-09,6.776165763799134e-10,1.325756769593422e-10,1.1921247456677504e-10,1.657021614642338e-09,1.6230819528518588e-10,7.086551135367912e-11,1.0753127559246616e-10,3.658712371689662e-10,1.2236505610303778e-10,4.828020735262213e-11
812.0,,,,1.293821227048253e-09,4.5167331307884153e-10,1.664980861771e-10,7.159525144176533e-11,2.0147424077690509e-10,1.1809926564952584e-10,5.1314045151274827e-11,1.6164313401723985e-10,5.865810606213916e-11,1.5842235291506028e-10,1.979035008693498e-11
937.0,,,,3.718983725307539e-09,1.9213036277809546e-09,1.1499257272748677e-10,4.797024664721147e-11,8.580288377800389e-11,1.3201109490965485e-10,5.910137200876004e-11,3.4495412815237893e-11,3.774693050686494e-11,2.73755421201146e-10,4.177032548915343e-11
1062.0,,,,5.472182589605485e-09,5.220502069129879e-10,1.9964364017392775e-10,3.193804382651393e-11,1.0201744192813232e-10,1.6432709228598585e-10,3.901180464535819e-11,7.992352253047068e-11,2.3729840347099748e-11,1.1298220741144635e-10,3.2226754526000185e-11
