,-54.151045,-53.651045,-53.151045,-52.651045,-52.151045,-51.651045,-51.151045,-50.651045,-50.151045,-49.651045,-49.151045,-48.651045,-48.151045,-47.651045
29,8.744814958665989e-08,3.828985606852297e-08,7.658201360743982e-07,5.055748742520897e-08,8.344471894631075e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5117319357052384e-08,1.9518028394786862e-08,,,,1.802784992009589e-08,
30,8.744814958665989e-08,3.828985606852297e-08,7.658201360743982e-07,5.055748742520897e-08,8.344471894631075e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5117319357052384e-08,1.9518028394786862e-08,,,,1.802784992009589e-08,
31,8.744814958665989e-08,3.828985606852297e-08,7.658201360743982e-07,5.055748742520897e-08,8.648261922504768e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5117319357052384e-08,1.9518028394786862e-08,1.3283481706733063e-08,,,1.802784992009589e-08,
32,8.744814958665989e-08,3.828985606852297e-08,7.658201360743982e-07,5.055748742520897e-08,8.648261922504768e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5117319357052384e-08,1.9518028394786862e-08,1.3283481706733063e-08,,,1.802784992009589e-08,
33,8.744814958665989e-08,3.828985606852297e-08,7.002966945742749e-07,5.444338574465547e-08,8.648261922504768e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5117319357052384e-08,1.9518028394786862e-08,1.3283481706733063e-08,,,,
34,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,5.1012042256778674e-08,7.85429042796548e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5117319357052384e-08,1.9518028394786862e-08,1.3283481706733063e-08,,,,
35,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,5.1012042256778674e-08,7.85429042796548e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.325046838659586e-08,1.3283481706733063e-08,,,,
36,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,5.1012042256778674e-08,8.511856703051287e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.325046838659586e-08,1.3283481706733063e-08,,,,
37,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,5.2864257763192344e-08,8.511856703051287e-08,1.578796693871003e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.325046838659586e-08,1.3283481706733063e-08,,,,
38,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,5.2864257763192344e-08,8.511856703051287e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.325046838659586e-08,,,3.3422281370092756e-08,,
39,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,4.412893176699685e-08,8.511856703051287e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.4842132975958794e-08,,,3.3422281370092756e-08,,
40,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.981525394320282e-08,8.511856703051287e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.4842132975958794e-08,,,3.3422281370092756e-08,,
41,7.120853647847672e-08,3.828985606852297e-08,7.002966945742749e-07,3.6017185233684896e-08,7.705439567001705e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.325046838659586e-08,,,3.3422281370092756e-08,,
42,7.120853647847672e-08,3.828985606852297e-08,7.002966945742749e-07,3.740117310923163e-08,7.705439567001705e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5583814631704694e-08,2.325046838659586e-08,1.4085513550306362e-08,,3.3422281370092756e-08,,
43,7.120853647847672e-08,3.828985606852297e-08,7.002966945742749e-07,3.740117310923163e-08,7.04087106216613e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5247567818584842e-08,1.9445481719580824e-08,1.4085513550306362e-08,,3.3422281370092756e-08,,
44,7.120853647847672e-08,3.828985606852297e-08,7.002966945742749e-07,3.740117310923163e-08,7.04087106216613e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5247567818584842e-08,1.9445481719580824e-08,1.4085513550306362e-08,,3.3422281370092756e-08,,
45,7.120853647847672e-08,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,7.565822241300487e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5247567818584842e-08,1.9445481719580824e-08,1.4085513550306362e-08,,3.3422281370092756e-08,,
46,7.120853647847672e-08,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,7.565822241300487e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5247567818584842e-08,2.325046838659586e-08,1.4085513550306362e-08,,,,
47,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,7.565822241300487e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5759334066724504e-08,2.505402016849612e-08,1.4085513550306362e-08,,,,
48,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,7.565822241300487e-08,1.244450915223605e-08,1.9846788485049464e-08,1.5759334066724504e-08,2.505402016849612e-08,1.4085513550306362e-08,,,,
49,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,6.83950277176783e-08,1.244450915223605e-08,2.2293931887097323e-08,1.5759334066724504e-08,2.505402016849612e-08,1.4085513550306362e-08,,,,
50,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,6.83950277176783e-08,1.1358121645359131e-08,2.2293931887097323e-08,2.2970213601677627e-08,2.505402016849612e-08,,,,,
51,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.5112943097219e-08,6.83950277176783e-08,1.1358121645359131e-08,2.2293931887097323e-08,2.2970213601677627e-08,2.505402016849612e-08,,,,,
52,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.147981127569104e-08,6.83950277176783e-08,1.1358121645359131e-08,2.2293931887097323e-08,2.2970213601677627e-08,2.505402016849612e-08,,,,,
53,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,2.9359064143001283e-08,6.83950277176783e-08,1.1358121645359131e-08,2.2293931887097323e-08,2.2970213601677627e-08,2.505402016849612e-08,,,,,
54,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,2.9359064143001283e-08,8.09703002702917e-08,1.1358121645359131e-08,2.2293931887097323e-08,2.2970213601677627e-08,2.5250175984433478e-08,1.761049198335e-08,,1.0994214929160209e-08,,
55,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.241734162022102e-08,8.878227372076056e-08,1.244450915223605e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.034720224517257e-08,1.761049198335e-08,4.080924899242381e-09,1.0994214929160209e-08,,
56,7.21420651479908e-08,3.828985606852297e-08,7.002966945742749e-07,3.241734162022102e-08,8.878227372076056e-08,1.4255454980150807e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.274727717430175e-08,1.761049198335e-08,4.080924899242381e-09,1.0994214929160209e-08,,
57,7.21420651479908e-08,3.828985606852297e-08,7.002966945742749e-07,3.241734162022102e-08,7.347583359303076e-08,1.4255454980150807e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.274727717430175e-08,1.761049198335e-08,4.080924899242381e-09,,,
58,7.21420651479908e-08,3.828985606852297e-08,7.002966945742749e-07,3.241734162022102e-08,7.347583359303076e-08,1.3497129646534375e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.610351613736117e-08,,,,,
59,7.21420651479908e-08,3.828985606852297e-08,7.002966945742749e-07,3.5806280403642334e-08,7.347583359303076e-08,1.3497129646534375e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.610351613736117e-08,,,,,
60,7.21420651479908e-08,3.828985606852297e-08,7.002966945742749e-07,3.5806280403642334e-08,6.806205541234791e-08,1.3497129646534375e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.610351613736117e-08,,,,,
61,7.21420651479908e-08,3.828985606852297e-08,7.002966945742749e-07,3.805720348226968e-08,6.806205541234791e-08,1.3497129646534375e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.610351613736117e-08,,,,,
62,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.805720348226968e-08,6.806205541234791e-08,1.3497129646534375e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.610351613736117e-08,,,,,
63,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.805720348226968e-08,6.806205541234791e-08,1.3497129646534375e-08,2.2293931887097323e-08,2.2970213601677627e-08,3.610351613736117e-08,,,,,
64,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.44917633212434e-08,6.806205541234791e-08,1.3497129646534375e-08,2.4442638238454372e-08,2.2970213601677627e-08,3.610351613736117e-08,1.0190484452316488e-08,,,,
65,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.44917633212434e-08,6.806205541234791e-08,1.3497129646534375e-08,2.4442638238454372e-08,2.2970213601677627e-08,3.610351613736117e-08,1.0190484452316488e-08,,,,
66,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.44917633212434e-08,6.806205541234791e-08,1.3497129646534375e-08,2.4442638238454372e-08,2.2970213601677627e-08,3.610351613736117e-08,1.0190484452316488e-08,,,,
67,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.44917633212434e-08,6.806205541234791e-08,1.3497129646534375e-08,2.4442638238454372e-08,2.2970213601677627e-08,3.610351613736117e-08,1.0190484452316488e-08,,,,
68,1.0545894867578234e-07,3.828985606852297e-08,7.002966945742749e-07,3.44917633212434e-08,7.347583359303076e-08,1.0840851487074112e-08,1.3800662900388918e-08,2.2970213601677627e-08,3.610351613736117e-08,1.0190484452316488e-08,,,,
69,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.193340825974721e-08,7.347583359303076e-08,1.0840851487074112e-08,1.3800662900388918e-08,2.2970213601677627e-08,3.610351613736117e-08,1.0190484452316488e-08,,,,
70,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.193340825974721e-08,7.347583359303076e-08,1.0840851487074112e-08,1.4307596493516506e-08,2.9898132246113466e-08,3.610351613736117e-08,,,,,
71,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.193340825974721e-08,7.347583359303076e-08,1.0840851487074112e-08,1.750300855952865e-08,2.9898132246113466e-08,3.610351613736117e-08,,,,,
72,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.193340825974721e-08,7.347583359303076e-08,1.0840851487074112e-08,1.750300855952865e-08,1.9832211664530947e-08,3.610351613736117e-08,,,,,
73,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.233937311329554e-08,7.347583359303076e-08,1.1934290339714539e-08,1.58329069743258e-08,1.9832211664530947e-08,3.04646755141969e-08,,,,,
74,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.082091181584982e-08,7.347583359303076e-08,1.1934290339714539e-08,1.6711556868964882e-08,1.9832211664530947e-08,3.04646755141969e-08,1.454932137536521e-08,,,,
75,1.0545894867578234e-07,3.828985606852297e-08,7.69924657337306e-07,3.0892299258686465e-08,7.347583359303076e-08,1.1934290339714539e-08,1.6711556868964882e-08,1.9832211664530947e-08,3.04646755141969e-08,1.454932137536521e-08,,,,
76,1.0545894867578234e-07,3.828985606852297e-08,8.546430682949801e-07,2.496501497013883e-08,8.029257003390542e-08,7.2165776584494634e-09,1.6711556868964882e-08,1.9832211664530947e-08,3.04646755141969e-08,1.454932137536521e-08,,,,
77,1.0545894867578234e-07,3.828985606852297e-08,8.546430682949801e-07,2.496501497013883e-08,8.029257003390542e-08,7.2165776584494634e-09,1.6711556868964882e-08,1.9832211664530947e-08,3.04646755141969e-08,,,,,
78,1.0545894867578234e-07,3.828985606852297e-08,8.546430682949801e-07,3.54819518880008e-08,8.029257003390542e-08,1.4762304349898735e-08,1.9656034194088698e-08,2.651633695476101e-08,3.04646755141969e-08,,,,,
79,1.0545894867578234e-07,3.828985606852297e-08,9.602452901051127e-07,3.952200428981731e-08,7.433963620574119e-08,1.4762304349898735e-08,1.9656034194088698e-08,2.651633695476101e-08,3.04646755141969e-08,,,,,
80,1.0545894867578234e-07,3.828985606852297e-08,9.602452901051127e-07,3.952200428981731e-08,7.433963620574119e-08,1.4762304349898735e-08,1.9656034194088698e-08,1.945197908738374e-08,3.04646755141969e-08,,,1.2129934856017496e-08,,
81,1.0545894867578234e-07,3.828985606852297e-08,9.602452901051127e-07,4.4823039659295876e-08,8.179914819789473e-08,1.4762304349898735e-08,1.9656034194088698e-08,1.945197908738374e-08,3.04646755141969e-08,,,1.2129934856017496e-08,,
82,1.0545894867578234e-07,3.828985606852297e-08,8.576368208214434e-07,4.4823039659295876e-08,7.7196441843007e-08,1.4762304349898735e-08,1.9656034194088698e-08,1.945197908738374e-08,3.04646755141969e-08,,,,,
83,1.3835940735778907e-07,3.828985606852297e-08,8.576368208214434e-07,4.0188471239372666e-08,8.534213128642898e-08,1.4762304349898735e-08,1.9656034194088698e-08,1.945197908738374e-08,3.04646755141969e-08,2.7135888754210633e-08,,6.8383499624560625e-09,,
84,1.3835940735778907e-07,3.828985606852297e-08,8.576368208214434e-07,4.507707541170688e-08,8.667174795398807e-08,2.0657719011710983e-08,2.3495539376398135e-08,1.4535680007392797e-08,3.04646755141969e-08,2.7135888754210633e-08,,6.8383499624560625e-09,,
85,7.222977795739336e-08,3.828985606852297e-08,8.576368208214434e-07,4.507707541170688e-08,8.443311559104099e-08,2.0657719011710983e-08,2.3495539376398135e-08,1.4535680007392797e-08,1.7635439960107322e-08,2.7135888754210633e-08,,6.8383499624560625e-09,,
86,7.222977795739336e-08,3.828985606852297e-08,7.732297786222842e-07,4.507707541170688e-08,7.554516907545592e-08,2.0285010886827018e-08,,1.4535680007392797e-08,1.7635439960107322e-08,2.7135888754210633e-08,,,,
87,7.222977795739336e-08,3.828985606852297e-08,7.732297786222842e-07,4.5947614754371465e-08,7.554516907545592e-08,2.0285010886827018e-08,,1.4535680007392797e-08,1.7635439960107322e-08,2.7135888754210633e-08,,,,
88,7.222977795739336e-08,3.828985606852297e-08,9.637625984977776e-07,5.321602580887847e-08,7.554516907545592e-08,2.0285010886827018e-08,,1.4535680007392797e-08,1.7635439960107322e-08,2.7135888754210633e-08,,6.348015890019976e-09,,
89,7.222977795739336e-08,3.828985606852297e-08,1.0995049127360528e-06,4.503864306163529e-08,8.313702796937554e-08,2.0285010886827018e-08,,1.4535680007392797e-08,1.7635439960107322e-08,2.7135888754210633e-08,,6.348015890019976e-09,,
90,5.014584431607519e-08,4.267390802263557e-08,1.1000093515378301e-06,4.221109070609453e-08,7.412828755553663e-08,2.0285010886827018e-08,,1.4535680007392797e-08,1.7635439960107322e-08,2.7135888754210633e-08,,6.348015890019976e-09,,
91,5.014584431607519e-08,4.836914497369247e-08,1.0997813079636741e-06,3.3192519401098966e-08,7.412828755553663e-08,2.0285010886827018e-08,,9.61938092740185e-09,1.7635439960107322e-08,2.7135888754210633e-08,,6.348015890019976e-09,,
92,5.014584431607519e-08,4.836914497369247e-08,1.0997813079636741e-06,3.3192519401098966e-08,8.29714850093107e-08,2.0657719011710983e-08,,9.61938092740185e-09,1.7635439960107322e-08,2.7135888754210633e-08,,6.348015890019976e-09,,
93,5.014584431607519e-08,4.836914497369247e-08,1.0997813079636741e-06,3.3192519401098966e-08,8.29714850093107e-08,2.0657719011710983e-08,,9.61938092740185e-09,1.7635439960107322e-08,,,6.348015890019976e-09,,
94,5.014584431607519e-08,4.9014330966490994e-08,1.2763615029301985e-06,3.3192519401098966e-08,8.29714850093107e-08,1.7708560357705063e-08,,9.61938092740185e-09,1.7635439960107322e-08,,,6.348015890019976e-09,,
95,5.014584431607519e-08,4.9014330966490994e-08,1.5306504997110862e-06,3.804938074006247e-08,8.29714850093107e-08,2.083200039124525e-08,,,1.7635439960107322e-08,1.2688637305558914e-08,,6.348015890019976e-09,,
96,5.014584431607519e-08,4.226814967142145e-08,1.5306504997110862e-06,4.652379359372325e-08,8.871402023248772e-08,2.083200039124525e-08,,,1.7635439960107322e-08,1.2688637305558914e-08,,,,
97,5.014584431607519e-08,4.226814967142145e-08,1.5306504997110862e-06,6.322179119059197e-08,8.871402023248772e-08,2.083200039124525e-08,,2.1805188337558372e-08,3.04646755141969e-08,1.2688637305558914e-08,,,,
98,5.014584431607519e-08,4.226814967142145e-08,1.9020475547455972e-06,7.709061591326242e-08,1.031566295637648e-07,2.083200039124525e-08,,2.1805188337558372e-08,3.04646755141969e-08,1.2688637305558914e-08,,,,
99,5.014584431607519e-08,4.226814967142145e-08,1.9020475547455972e-06,7.709061591326242e-08,1.031566295637648e-07,1.9185227422793054e-08,,2.1805188337558372e-08,3.04646755141969e-08,1.2688637305558914e-08,,,,
100,5.014584431607519e-08,4.226814967142145e-08,1.5234736147360785e-06,7.709061591326242e-08,8.324773787437479e-08,1.9185227422793054e-08,,2.1805188337558372e-08,3.04646755141969e-08,1.2688637305558914e-08,,,,
101,5.014584431607519e-08,4.226814967142145e-08,1.5234736147360785e-06,7.709061591326242e-08,9.399723347264711e-08,1.9185227422793054e-08,2.8756153426098673e-09,2.1805188337558372e-08,3.04646755141969e-08,,,,,
102,5.014584431607519e-08,4.775967556299069e-08,1.9020475547455972e-06,5.6536945964109296e-08,1.0543735355741613e-07,1.9185227422793054e-08,2.8756153426098673e-09,2.1805188337558372e-08,3.04646755141969e-08,,,,,
103,5.014584431607519e-08,4.775967556299069e-08,1.9020475547455972e-06,5.6536945964109296e-08,1.0543735355741613e-07,1.9185227422793054e-08,2.8756153426098673e-09,2.1805188337558372e-08,3.04646755141969e-08,4.130370010693293e-08,,,,
104,5.014584431607519e-08,4.775967556299069e-08,1.2725253084421664e-06,5.4094326636254244e-08,1.2514490029182136e-07,1.9185227422793054e-08,2.8756153426098673e-09,2.1805188337558372e-08,3.04646755141969e-08,4.130370010693293e-08,,,,
105,5.014584431607519e-08,4.775967556299069e-08,1.2725253084421664e-06,5.4094326636254244e-08,1.4618584923469742e-07,1.9185227422793054e-08,2.8756153426098673e-09,,3.04646755141969e-08,4.130370010693293e-08,,,,
106,5.014584431607519e-08,5.7565283654719934e-08,1.5093978395437028e-06,5.4094326636254244e-08,1.4618584923469742e-07,1.9185227422793054e-08,,,3.04646755141969e-08,4.130370010693293e-08,,,,
107,5.014584431607519e-08,5.7565283654719934e-08,1.5093978395437028e-06,5.4094326636254244e-08,1.4618584923469742e-07,1.9185227422793054e-08,9.321636978277062e-09,2.7819939196073824e-08,3.04646755141969e-08,4.130370010693293e-08,,,,
108,5.014584431607519e-08,5.7565283654719934e-08,1.5093978395437028e-06,5.4094326636254244e-08,1.4618584923469742e-07,1.9185227422793054e-08,9.321636978277062e-09,2.7819939196073824e-08,3.04646755141969e-08,4.130370010693293e-08,,,,
109,5.014584431607519e-08,5.7565283654719934e-08,1.5093978395437028e-06,5.4094326636254244e-08,1.4618584923469742e-07,1.9185227422793054e-08,9.321636978277062e-09,2.7819939196073824e-08,3.04646755141969e-08,,,,,
110,5.014584431607519e-08,5.7565283654719934e-08,1.2734319444045849e-06,4.734593442854281e-08,1.4618584923469742e-07,1.9185227422793054e-08,9.321636978277062e-09,2.7819939196073824e-08,,,,,,
111,5.014584431607519e-08,5.7565283654719934e-08,1.2734319444045849e-06,4.734593442854281e-08,1.4618584923469742e-07,1.385096226779094e-08,9.321636978277062e-09,2.9603219407558632e-08,,1.093961881313624e-08,,,,
112,5.014584431607519e-08,5.049034274726119e-08,1.2734319444045849e-06,4.734593442854281e-08,1.229544302289562e-07,9.807413469743569e-09,9.321636978277062e-09,2.9603219407558632e-08,,1.093961881313624e-08,,,,
